model_group,config_id,variant,label,status,model,precision,framework,image,commit,isl,osl,conc,tp,ep,dp_attention,num_prompts,total_token_throughput,output_throughput,tput_per_gpu,output_tput_per_gpu,input_tput_per_gpu,mean_ttft_ms,mean_tpot_ms
glm5_fp8,1k1k_c16,new,glm5_fp8_1k1k_c16_new,success,zai-org/GLM-5-FP8,fp8,sglang,lmsysorg/sglang-rocm:v0.5.10rc0-rocm720-mi35x-20260413,6a3ca2d293795be4b567fb61589fb80ca010d4c7,1024,1024,16,8,1,false,48,1118.7340692136852,558.9764855511486,139.84175865171065,69.87206069389357,69.96969795781708,439.30458430259023,26.400868520849347
glm5_fp8,1k1k_c16,old,glm5_fp8_1k1k_c16_old,success,zai-org/GLM-5-FP8,fp8,sglang,rocm/sgl-dev:v0.5.8.post1-rocm720-mi35x-20260219,f3d0fc5bd7b148daad4e16a7ae79cbf762e9e278,1024,1024,16,8,1,false,48,445.5504292328943,222.61967336299875,55.69380365411179,27.827459170374844,27.866344483736945,1660.7201551693531,65.72295817659084
glm5_fp8,1k1k_c1,new,glm5_fp8_1k1k_c1_new,success,zai-org/GLM-5-FP8,fp8,sglang,lmsysorg/sglang-rocm:v0.5.10rc0-rocm720-mi35x-20260413,6a3ca2d293795be4b567fb61589fb80ca010d4c7,1024,1024,1,8,1,false,3,87.06072812576667,44.430887022108486,10.882591015720834,5.553860877763561,5.328730137957273,128.26436300141117,22.309492797721415
glm5_fp8,1k1k_c1,old,glm5_fp8_1k1k_c1_old,success,zai-org/GLM-5-FP8,fp8,sglang,rocm/sgl-dev:v0.5.8.post1-rocm720-mi35x-20260219,f3d0fc5bd7b148daad4e16a7ae79cbf762e9e278,1024,1024,1,8,1,false,3,34.740694947761476,17.729691969308146,4.3425868684701845,2.216211496163518,2.1263753723066663,682.3535826600468,55.55967108061603
glm5_fp8,1k1k_c2,new,glm5_fp8_1k1k_c2_new,success,zai-org/GLM-5-FP8,fp8,sglang,lmsysorg/sglang-rocm:v0.5.10rc0-rocm720-mi35x-20260413,6a3ca2d293795be4b567fb61589fb80ca010d4c7,1024,1024,2,8,1,false,6,186.10307211441858,89.10636859279545,23.262884014302323,11.138296074099431,12.124587940202892,175.27011250300953,21.780376146723455
glm5_fp8,1k1k_c2,old,glm5_fp8_1k1k_c2_old,success,zai-org/GLM-5-FP8,fp8,sglang,rocm/sgl-dev:v0.5.8.post1-rocm720-mi35x-20260219,f3d0fc5bd7b148daad4e16a7ae79cbf762e9e278,1024,1024,2,8,1,false,6,73.46743430062642,35.176293469963674,9.183429287578303,4.397036683745459,4.7863926038328435,967.6346946507692,54.896190581054874
glm5_fp8,1k1k_c4,new,glm5_fp8_1k1k_c4_new,success,zai-org/GLM-5-FP8,fp8,sglang,lmsysorg/sglang-rocm:v0.5.10rc0-rocm720-mi35x-20260413,6a3ca2d293795be4b567fb61589fb80ca010d4c7,1024,1024,4,8,1,false,12,351.6414870459044,176.61240466857333,43.95518588073805,22.076550583571667,21.878635297166383,181.28486434579827,21.816415179726366
glm5_fp8,1k1k_c4,old,glm5_fp8_1k1k_c4_old,success,zai-org/GLM-5-FP8,fp8,sglang,rocm/sgl-dev:v0.5.8.post1-rocm720-mi35x-20260219,f3d0fc5bd7b148daad4e16a7ae79cbf762e9e278,1024,1024,4,8,1,false,12,128.36467502420436,64.47132879848496,16.045584378025545,8.05891609981062,7.986668278214925,1049.2330019042129,59.245912026392155
glm5_fp8,1k1k_c8,new,glm5_fp8_1k1k_c8_new,success,zai-org/GLM-5-FP8,fp8,sglang,lmsysorg/sglang-rocm:v0.5.10rc0-rocm720-mi35x-20260413,6a3ca2d293795be4b567fb61589fb80ca010d4c7,1024,1024,8,8,1,false,24,614.9221549166406,310.62350262089717,76.86526936458007,38.827937827612146,38.037331536967926,277.3575017636176,23.84526053074289
glm5_fp8,1k1k_c8,old,glm5_fp8_1k1k_c8_old,success,zai-org/GLM-5-FP8,fp8,sglang,rocm/sgl-dev:v0.5.8.post1-rocm720-mi35x-20260219,f3d0fc5bd7b148daad4e16a7ae79cbf762e9e278,1024,1024,8,8,1,false,24,247.78314675497867,125.16587395666858,30.972893344372334,15.645734244583572,15.327159099788762,1066.6616615247524,58.74292259057769
